genome_ID	output_type
MGYG-HGUT-03406	secondary
MGYG-HGUT-03407	absent
MGYG-HGUT-03408	absent
MGYG-HGUT-03409	primary
MGYG-HGUT-03410	secondary
MGYG-HGUT-03411	secondary
MGYG-HGUT-03412	secondary
MGYG-HGUT-03413	secondary
MGYG-HGUT-03414	secondary
MGYG-HGUT-03415	absent
MGYG-HGUT-03416	primary
MGYG-HGUT-03417	primary
MGYG-HGUT-03418	primary
MGYG-HGUT-03419	primary
MGYG-HGUT-03420	secondary
MGYG-HGUT-03421	secondary
MGYG-HGUT-03422	secondary
MGYG-HGUT-03423	secondary
MGYG-HGUT-03424	primary
MGYG-HGUT-03425	secondary
MGYG-HGUT-03426	absent
MGYG-HGUT-03427	secondary
MGYG-HGUT-03428	absent
MGYG-HGUT-03429	secondary
MGYG-HGUT-03430	secondary
MGYG-HGUT-03431	secondary
MGYG-HGUT-03432	primary
MGYG-HGUT-03433	primary
MGYG-HGUT-03434	secondary
MGYG-HGUT-03435	absent
MGYG-HGUT-03436	secondary
MGYG-HGUT-03437	secondary
MGYG-HGUT-03438	absent
MGYG-HGUT-03439	secondary
MGYG-HGUT-03440	secondary
MGYG-HGUT-03441	absent
MGYG-HGUT-03442	primary
MGYG-HGUT-03443	secondary
MGYG-HGUT-03444	absent
MGYG-HGUT-03445	secondary
MGYG-HGUT-03446	primary
MGYG-HGUT-03447	secondary
MGYG-HGUT-03448	absent
MGYG-HGUT-03449	secondary
MGYG-HGUT-03450	secondary
MGYG-HGUT-03451	secondary
MGYG-HGUT-03452	secondary
MGYG-HGUT-03453	absent
MGYG-HGUT-03454	secondary
MGYG-HGUT-03455	secondary
MGYG-HGUT-03456	secondary
MGYG-HGUT-03457	primary
MGYG-HGUT-03458	secondary
MGYG-HGUT-03459	absent
MGYG-HGUT-03460	primary
MGYG-HGUT-03461	secondary
MGYG-HGUT-03462	primary
MGYG-HGUT-03463	secondary
MGYG-HGUT-03464	absent
MGYG-HGUT-03465	secondary
MGYG-HGUT-03466	secondary
MGYG-HGUT-03467	absent
MGYG-HGUT-03468	absent
MGYG-HGUT-03469	primary
MGYG-HGUT-03470	primary
MGYG-HGUT-03471	secondary
MGYG-HGUT-03472	primary
MGYG-HGUT-03473	secondary
MGYG-HGUT-03474	primary
MGYG-HGUT-03475	secondary
MGYG-HGUT-03476	absent
MGYG-HGUT-03477	primary
MGYG-HGUT-03478	secondary
MGYG-HGUT-03479	secondary
MGYG-HGUT-03480	primary
MGYG-HGUT-03481	absent
MGYG-HGUT-03482	secondary
MGYG-HGUT-03483	secondary
MGYG-HGUT-03484	secondary
MGYG-HGUT-03485	absent
MGYG-HGUT-03486	secondary
MGYG-HGUT-03487	secondary
MGYG-HGUT-03488	secondary
MGYG-HGUT-03489	primary
MGYG-HGUT-03490	secondary
MGYG-HGUT-03491	secondary
MGYG-HGUT-03492	primary
MGYG-HGUT-03493	primary
MGYG-HGUT-03494	absent
MGYG-HGUT-03495	secondary
MGYG-HGUT-03496	secondary
MGYG-HGUT-03497	primary
MGYG-HGUT-03498	primary
MGYG-HGUT-03499	absent
MGYG-HGUT-03500	secondary
MGYG-HGUT-03501	absent
MGYG-HGUT-03502	primary
MGYG-HGUT-03503	secondary
MGYG-HGUT-03504	secondary
MGYG-HGUT-03505	secondary
MGYG-HGUT-03506	absent
MGYG-HGUT-03507	absent
MGYG-HGUT-03508	secondary
MGYG-HGUT-03509	absent
MGYG-HGUT-03510	secondary
MGYG-HGUT-03511	primary
MGYG-HGUT-03512	primary
MGYG-HGUT-03513	primary
MGYG-HGUT-03514	absent
MGYG-HGUT-03515	secondary
MGYG-HGUT-03516	secondary
MGYG-HGUT-03517	secondary
MGYG-HGUT-03518	absent
MGYG-HGUT-03519	absent
MGYG-HGUT-03520	primary
MGYG-HGUT-03521	primary
MGYG-HGUT-03522	absent
MGYG-HGUT-03523	absent
MGYG-HGUT-03524	secondary
MGYG-HGUT-03525	primary
MGYG-HGUT-03526	primary
MGYG-HGUT-03527	absent
MGYG-HGUT-03528	secondary
MGYG-HGUT-03529	absent
MGYG-HGUT-03530	secondary
MGYG-HGUT-03531	secondary
MGYG-HGUT-03532	secondary
MGYG-HGUT-03533	primary
MGYG-HGUT-03534	secondary
MGYG-HGUT-03535	primary
MGYG-HGUT-03536	absent
MGYG-HGUT-03537	secondary
MGYG-HGUT-03538	primary
MGYG-HGUT-03539	secondary
MGYG-HGUT-03540	primary
MGYG-HGUT-03541	secondary
MGYG-HGUT-03542	primary
MGYG-HGUT-03543	secondary
MGYG-HGUT-03544	primary
MGYG-HGUT-03545	secondary
MGYG-HGUT-03546	absent
MGYG-HGUT-03547	secondary
MGYG-HGUT-03548	primary
MGYG-HGUT-03549	secondary
MGYG-HGUT-03550	secondary
MGYG-HGUT-03551	secondary
MGYG-HGUT-03552	secondary
MGYG-HGUT-03553	secondary
MGYG-HGUT-03554	primary
MGYG-HGUT-03555	secondary
MGYG-HGUT-03556	primary
MGYG-HGUT-03557	secondary
MGYG-HGUT-03558	secondary
MGYG-HGUT-03559	secondary
MGYG-HGUT-03560	secondary
MGYG-HGUT-03561	secondary
MGYG-HGUT-03562	absent
MGYG-HGUT-03563	secondary
MGYG-HGUT-03564	absent
MGYG-HGUT-03565	primary
MGYG-HGUT-03566	primary
MGYG-HGUT-03567	primary
MGYG-HGUT-03568	absent
MGYG-HGUT-03569	secondary
MGYG-HGUT-03570	secondary
MGYG-HGUT-03571	primary
MGYG-HGUT-03572	primary
MGYG-HGUT-03573	primary
MGYG-HGUT-03574	primary
MGYG-HGUT-03575	secondary
MGYG-HGUT-03576	secondary
MGYG-HGUT-03577	primary
MGYG-HGUT-03578	secondary
MGYG-HGUT-03579	absent
MGYG-HGUT-03580	absent
MGYG-HGUT-03581	secondary
MGYG-HGUT-03582	secondary
MGYG-HGUT-03583	secondary
MGYG-HGUT-03584	secondary
MGYG-HGUT-03585	primary
MGYG-HGUT-03586	absent
MGYG-HGUT-03587	secondary
MGYG-HGUT-03588	secondary
MGYG-HGUT-03589	primary
MGYG-HGUT-03590	primary
MGYG-HGUT-03591	secondary
MGYG-HGUT-03592	secondary
MGYG-HGUT-03593	primary
MGYG-HGUT-03594	secondary
MGYG-HGUT-03595	absent
MGYG-HGUT-03596	absent
MGYG-HGUT-03597	primary
MGYG-HGUT-03598	primary
MGYG-HGUT-03599	primary
MGYG-HGUT-03600	secondary
MGYG-HGUT-03601	primary
MGYG-HGUT-03602	absent
MGYG-HGUT-03603	primary
MGYG-HGUT-03604	absent
MGYG-HGUT-03605	primary
MGYG-HGUT-03606	absent
MGYG-HGUT-03607	secondary
MGYG-HGUT-03608	absent
MGYG-HGUT-03609	secondary
MGYG-HGUT-03610	secondary
MGYG-HGUT-03611	primary
MGYG-HGUT-03612	secondary
MGYG-HGUT-03613	secondary
MGYG-HGUT-03614	secondary
MGYG-HGUT-03615	secondary
MGYG-HGUT-03616	secondary
MGYG-HGUT-03617	secondary
MGYG-HGUT-03618	secondary
MGYG-HGUT-03619	secondary
MGYG-HGUT-03620	secondary
MGYG-HGUT-03621	secondary
MGYG-HGUT-03622	secondary
MGYG-HGUT-03623	absent
MGYG-HGUT-03624	primary
MGYG-HGUT-03625	secondary
MGYG-HGUT-03626	secondary
MGYG-HGUT-03627	secondary
MGYG-HGUT-03628	secondary
MGYG-HGUT-03629	absent
MGYG-HGUT-03630	absent
MGYG-HGUT-03631	absent
MGYG-HGUT-03632	secondary
MGYG-HGUT-03633	absent
MGYG-HGUT-03634	primary
MGYG-HGUT-03635	absent
MGYG-HGUT-03636	secondary
MGYG-HGUT-03637	secondary
MGYG-HGUT-03638	primary
MGYG-HGUT-03639	secondary
MGYG-HGUT-03640	secondary
MGYG-HGUT-03641	secondary
MGYG-HGUT-03642	secondary
MGYG-HGUT-03643	absent
MGYG-HGUT-03644	primary
MGYG-HGUT-03645	primary
MGYG-HGUT-03646	secondary
MGYG-HGUT-03647	primary
MGYG-HGUT-03648	secondary
MGYG-HGUT-03649	primary
MGYG-HGUT-03650	secondary
MGYG-HGUT-03651	secondary
MGYG-HGUT-03652	absent
MGYG-HGUT-03653	primary
MGYG-HGUT-03654	primary
MGYG-HGUT-03655	secondary
MGYG-HGUT-03656	primary
MGYG-HGUT-03657	absent
MGYG-HGUT-03658	primary
MGYG-HGUT-03659	absent
MGYG-HGUT-03660	absent
MGYG-HGUT-03661	secondary
MGYG-HGUT-03662	primary
MGYG-HGUT-03663	absent
MGYG-HGUT-03664	secondary
MGYG-HGUT-03665	absent
MGYG-HGUT-03666	absent
MGYG-HGUT-03667	absent
MGYG-HGUT-03668	primary
MGYG-HGUT-03669	absent
MGYG-HGUT-03670	absent
MGYG-HGUT-03671	absent
MGYG-HGUT-03672	absent
MGYG-HGUT-03673	secondary
MGYG-HGUT-03674	primary
MGYG-HGUT-03675	secondary
MGYG-HGUT-03676	secondary
MGYG-HGUT-03677	secondary
MGYG-HGUT-03678	secondary
MGYG-HGUT-03679	secondary
MGYG-HGUT-03680	primary
MGYG-HGUT-03681	primary
MGYG-HGUT-03682	primary
MGYG-HGUT-03683	secondary
MGYG-HGUT-03684	primary
MGYG-HGUT-03685	primary
MGYG-HGUT-03686	primary
MGYG-HGUT-03687	secondary
MGYG-HGUT-03688	primary
MGYG-HGUT-03689	primary
MGYG-HGUT-03690	absent
MGYG-HGUT-03691	primary
MGYG-HGUT-03692	primary
MGYG-HGUT-03693	primary
MGYG-HGUT-03694	secondary
MGYG-HGUT-03695	primary
MGYG-HGUT-03696	primary
MGYG-HGUT-03697	primary
MGYG-HGUT-03698	primary
MGYG-HGUT-03699	primary
MGYG-HGUT-03700	primary
MGYG-HGUT-03701	primary
MGYG-HGUT-03702	primary
MGYG-HGUT-03703	primary
MGYG-HGUT-03704	primary
MGYG-HGUT-03705	primary
MGYG-HGUT-03706	secondary
MGYG-HGUT-03707	primary
MGYG-HGUT-03708	primary
MGYG-HGUT-03709	secondary
MGYG-HGUT-03710	secondary
MGYG-HGUT-03711	secondary
MGYG-HGUT-03712	primary
MGYG-HGUT-03713	secondary
MGYG-HGUT-03714	secondary
MGYG-HGUT-03715	primary
MGYG-HGUT-03716	absent
MGYG-HGUT-03717	secondary
MGYG-HGUT-03718	secondary
MGYG-HGUT-03719	primary
MGYG-HGUT-03720	secondary
MGYG-HGUT-03721	primary
MGYG-HGUT-03722	primary
MGYG-HGUT-03723	secondary
MGYG-HGUT-03724	primary
MGYG-HGUT-03725	secondary
MGYG-HGUT-03726	secondary
MGYG-HGUT-03727	secondary
MGYG-HGUT-03728	primary
MGYG-HGUT-03729	secondary
MGYG-HGUT-03730	secondary
MGYG-HGUT-03731	secondary
MGYG-HGUT-03732	primary
MGYG-HGUT-03733	secondary
MGYG-HGUT-03734	secondary
MGYG-HGUT-03735	secondary
MGYG-HGUT-03736	secondary
MGYG-HGUT-03737	secondary
MGYG-HGUT-03738	primary
MGYG-HGUT-03739	secondary
MGYG-HGUT-03740	primary
MGYG-HGUT-03741	primary
MGYG-HGUT-03742	primary
MGYG-HGUT-03743	secondary
MGYG-HGUT-03744	primary
MGYG-HGUT-03745	secondary
MGYG-HGUT-03746	secondary
MGYG-HGUT-03747	primary
MGYG-HGUT-03748	secondary
MGYG-HGUT-03749	absent
MGYG-HGUT-03750	primary
MGYG-HGUT-03751	primary
MGYG-HGUT-03752	secondary
MGYG-HGUT-03753	secondary
MGYG-HGUT-03754	primary
MGYG-HGUT-03755	absent
MGYG-HGUT-03756	secondary
MGYG-HGUT-03757	primary
MGYG-HGUT-03758	absent
MGYG-HGUT-03759	secondary
MGYG-HGUT-03760	primary
MGYG-HGUT-03761	secondary
MGYG-HGUT-03762	secondary
MGYG-HGUT-03763	primary
MGYG-HGUT-03764	secondary
MGYG-HGUT-03765	primary
MGYG-HGUT-03766	absent
MGYG-HGUT-03767	secondary
MGYG-HGUT-03768	secondary
MGYG-HGUT-03769	primary
MGYG-HGUT-03770	primary
MGYG-HGUT-03771	primary
MGYG-HGUT-03772	secondary
MGYG-HGUT-03773	primary
MGYG-HGUT-03774	secondary
MGYG-HGUT-03775	absent
MGYG-HGUT-03776	primary
MGYG-HGUT-03777	secondary
MGYG-HGUT-03778	secondary
MGYG-HGUT-03779	primary
MGYG-HGUT-03780	absent
MGYG-HGUT-03781	absent
MGYG-HGUT-03782	absent
MGYG-HGUT-03783	secondary
MGYG-HGUT-03784	primary
MGYG-HGUT-03785	primary
MGYG-HGUT-03786	primary
MGYG-HGUT-03787	primary
MGYG-HGUT-03788	primary
MGYG-HGUT-03789	primary
MGYG-HGUT-03790	primary
MGYG-HGUT-03791	absent
MGYG-HGUT-03792	secondary
MGYG-HGUT-03793	primary
MGYG-HGUT-03794	primary
MGYG-HGUT-03795	primary
MGYG-HGUT-03796	primary
MGYG-HGUT-03797	secondary
MGYG-HGUT-03798	primary
MGYG-HGUT-03799	primary
MGYG-HGUT-03800	secondary
MGYG-HGUT-03801	primary
MGYG-HGUT-03802	secondary
MGYG-HGUT-03803	primary
MGYG-HGUT-03804	absent
MGYG-HGUT-03805	secondary
MGYG-HGUT-03806	secondary
MGYG-HGUT-03807	primary
MGYG-HGUT-03808	secondary
MGYG-HGUT-03809	secondary
MGYG-HGUT-03810	secondary
MGYG-HGUT-03811	secondary
MGYG-HGUT-03812	primary
MGYG-HGUT-03813	primary
MGYG-HGUT-03814	primary
MGYG-HGUT-03815	secondary
MGYG-HGUT-03816	primary
MGYG-HGUT-03817	absent
MGYG-HGUT-03818	absent
MGYG-HGUT-03819	primary
MGYG-HGUT-03820	secondary
MGYG-HGUT-03821	primary
MGYG-HGUT-03822	primary
MGYG-HGUT-03823	primary
MGYG-HGUT-03824	primary
MGYG-HGUT-03825	secondary
MGYG-HGUT-03826	secondary
MGYG-HGUT-03827	absent
MGYG-HGUT-03828	secondary
MGYG-HGUT-03829	secondary
MGYG-HGUT-03830	primary
MGYG-HGUT-03831	primary
MGYG-HGUT-03832	absent
MGYG-HGUT-03833	primary
MGYG-HGUT-03834	primary
MGYG-HGUT-03835	secondary
MGYG-HGUT-03836	primary
MGYG-HGUT-03837	primary
MGYG-HGUT-03838	secondary
MGYG-HGUT-03839	secondary
MGYG-HGUT-03840	absent
MGYG-HGUT-03841	secondary
MGYG-HGUT-03842	secondary
MGYG-HGUT-03843	primary
MGYG-HGUT-03844	secondary
MGYG-HGUT-03845	absent
MGYG-HGUT-03846	secondary
MGYG-HGUT-03847	primary
MGYG-HGUT-03848	primary
MGYG-HGUT-03849	absent
MGYG-HGUT-03850	absent
MGYG-HGUT-03851	primary
MGYG-HGUT-03852	secondary
MGYG-HGUT-03853	absent
MGYG-HGUT-03854	primary
MGYG-HGUT-03855	secondary
MGYG-HGUT-03856	secondary
MGYG-HGUT-03857	secondary
MGYG-HGUT-03858	secondary
MGYG-HGUT-03859	absent
MGYG-HGUT-03860	secondary
MGYG-HGUT-03861	primary
MGYG-HGUT-03862	absent
MGYG-HGUT-03863	primary
MGYG-HGUT-03864	primary
MGYG-HGUT-03865	primary
MGYG-HGUT-03866	secondary
MGYG-HGUT-03867	primary
MGYG-HGUT-03868	primary
MGYG-HGUT-03869	primary
MGYG-HGUT-03870	primary
MGYG-HGUT-03871	secondary
MGYG-HGUT-03872	secondary
MGYG-HGUT-03873	primary
MGYG-HGUT-03874	primary
MGYG-HGUT-03875	primary
MGYG-HGUT-03876	absent
MGYG-HGUT-03877	secondary
MGYG-HGUT-03878	primary
MGYG-HGUT-03879	secondary
MGYG-HGUT-03880	primary
MGYG-HGUT-03881	secondary
MGYG-HGUT-03882	primary
MGYG-HGUT-03883	primary
MGYG-HGUT-03884	primary
MGYG-HGUT-03885	secondary
MGYG-HGUT-03886	secondary
MGYG-HGUT-03887	absent
MGYG-HGUT-03888	secondary
MGYG-HGUT-03889	secondary
MGYG-HGUT-03890	secondary
MGYG-HGUT-03891	secondary
MGYG-HGUT-03892	primary
MGYG-HGUT-03893	primary
MGYG-HGUT-03894	primary
MGYG-HGUT-03895	absent
MGYG-HGUT-03896	secondary
MGYG-HGUT-03897	primary
MGYG-HGUT-03898	secondary
MGYG-HGUT-03899	secondary
MGYG-HGUT-03900	primary
MGYG-HGUT-03901	primary
MGYG-HGUT-03902	primary
MGYG-HGUT-03903	absent
MGYG-HGUT-03904	secondary
MGYG-HGUT-03905	primary
MGYG-HGUT-03906	secondary
MGYG-HGUT-03907	primary
MGYG-HGUT-03908	primary
MGYG-HGUT-03909	secondary
MGYG-HGUT-03910	primary
MGYG-HGUT-03911	secondary
MGYG-HGUT-03912	primary
MGYG-HGUT-03913	primary
MGYG-HGUT-03914	primary
MGYG-HGUT-03915	primary
MGYG-HGUT-03916	secondary
MGYG-HGUT-03917	primary
MGYG-HGUT-03918	primary
MGYG-HGUT-03919	primary
MGYG-HGUT-03920	primary
MGYG-HGUT-03921	secondary
MGYG-HGUT-03922	primary
MGYG-HGUT-03923	primary
MGYG-HGUT-03924	primary
MGYG-HGUT-03925	primary
MGYG-HGUT-03926	secondary
MGYG-HGUT-03927	secondary
MGYG-HGUT-03928	primary
MGYG-HGUT-03929	secondary
MGYG-HGUT-03930	secondary
MGYG-HGUT-03931	secondary
MGYG-HGUT-03932	secondary
MGYG-HGUT-03933	primary
MGYG-HGUT-03934	secondary
MGYG-HGUT-03935	absent
MGYG-HGUT-03936	secondary
MGYG-HGUT-03937	secondary
MGYG-HGUT-03938	primary
MGYG-HGUT-03939	absent
MGYG-HGUT-03940	absent
MGYG-HGUT-03941	primary
MGYG-HGUT-03942	absent
MGYG-HGUT-03943	secondary
MGYG-HGUT-03944	absent
MGYG-HGUT-03945	primary
MGYG-HGUT-03946	primary
MGYG-HGUT-03947	secondary
MGYG-HGUT-03948	secondary
MGYG-HGUT-03949	secondary
MGYG-HGUT-03950	secondary
MGYG-HGUT-03951	absent
MGYG-HGUT-03952	primary
MGYG-HGUT-03953	secondary
MGYG-HGUT-03954	secondary
MGYG-HGUT-03955	secondary
MGYG-HGUT-03956	absent
MGYG-HGUT-03957	primary
MGYG-HGUT-03958	secondary
MGYG-HGUT-03959	secondary
MGYG-HGUT-03960	primary
MGYG-HGUT-03961	primary
MGYG-HGUT-03962	secondary
MGYG-HGUT-03963	secondary
MGYG-HGUT-03964	secondary
MGYG-HGUT-03965	secondary
MGYG-HGUT-03966	secondary
MGYG-HGUT-03967	secondary
MGYG-HGUT-03968	absent
MGYG-HGUT-03969	primary
MGYG-HGUT-03970	absent
MGYG-HGUT-03971	primary
MGYG-HGUT-03972	secondary
MGYG-HGUT-03973	secondary
MGYG-HGUT-03974	absent
MGYG-HGUT-03975	secondary
MGYG-HGUT-03976	primary
MGYG-HGUT-03977	absent
MGYG-HGUT-03978	primary
MGYG-HGUT-03979	secondary
MGYG-HGUT-03980	primary
MGYG-HGUT-03981	absent
MGYG-HGUT-03982	secondary
MGYG-HGUT-03983	primary
MGYG-HGUT-03984	primary
MGYG-HGUT-03985	secondary
MGYG-HGUT-03986	primary
MGYG-HGUT-03987	primary
MGYG-HGUT-03988	absent
MGYG-HGUT-03989	primary
MGYG-HGUT-03990	secondary
MGYG-HGUT-03991	primary
MGYG-HGUT-03992	primary
MGYG-HGUT-03993	secondary
MGYG-HGUT-03994	primary
MGYG-HGUT-03995	secondary
MGYG-HGUT-03996	secondary
MGYG-HGUT-03997	secondary
MGYG-HGUT-03998	absent
MGYG-HGUT-03999	primary
MGYG-HGUT-04000	absent
MGYG-HGUT-04001	primary
MGYG-HGUT-04002	primary
MGYG-HGUT-04003	primary
MGYG-HGUT-04004	primary
MGYG-HGUT-04005	absent
MGYG-HGUT-04006	primary
MGYG-HGUT-04007	absent
MGYG-HGUT-04008	absent
MGYG-HGUT-04009	primary
MGYG-HGUT-04010	secondary
MGYG-HGUT-04011	primary
MGYG-HGUT-04012	absent
MGYG-HGUT-04013	primary
MGYG-HGUT-04014	absent
MGYG-HGUT-04015	primary
MGYG-HGUT-04016	secondary
MGYG-HGUT-04017	primary
MGYG-HGUT-04018	primary
MGYG-HGUT-04019	primary
MGYG-HGUT-04020	primary
MGYG-HGUT-04021	primary
MGYG-HGUT-04022	secondary
MGYG-HGUT-04023	absent
MGYG-HGUT-04024	secondary
MGYG-HGUT-04025	absent
MGYG-HGUT-04026	secondary
MGYG-HGUT-04027	secondary
MGYG-HGUT-04028	primary
MGYG-HGUT-04029	secondary
MGYG-HGUT-04030	secondary
MGYG-HGUT-04031	primary
MGYG-HGUT-04032	secondary
MGYG-HGUT-04033	absent
MGYG-HGUT-04034	primary
MGYG-HGUT-04035	secondary
MGYG-HGUT-04036	secondary
MGYG-HGUT-04037	primary
MGYG-HGUT-04038	absent
MGYG-HGUT-04039	secondary
MGYG-HGUT-04040	primary
MGYG-HGUT-04041	primary
MGYG-HGUT-04042	primary
MGYG-HGUT-04043	secondary
MGYG-HGUT-04044	secondary
MGYG-HGUT-04045	secondary
MGYG-HGUT-04046	secondary
MGYG-HGUT-04047	absent
MGYG-HGUT-04048	primary
MGYG-HGUT-04049	secondary
MGYG-HGUT-04050	secondary
MGYG-HGUT-04051	absent
MGYG-HGUT-04052	secondary
MGYG-HGUT-04053	secondary
MGYG-HGUT-04054	primary
MGYG-HGUT-04055	secondary
MGYG-HGUT-04056	secondary
MGYG-HGUT-04057	secondary
MGYG-HGUT-04058	primary
MGYG-HGUT-04059	primary
MGYG-HGUT-04060	primary
MGYG-HGUT-04061	secondary
MGYG-HGUT-04062	secondary
MGYG-HGUT-04063	secondary
MGYG-HGUT-04064	secondary
MGYG-HGUT-04065	secondary
MGYG-HGUT-04066	primary
MGYG-HGUT-04067	secondary
MGYG-HGUT-04068	secondary
MGYG-HGUT-04069	primary
MGYG-HGUT-04070	primary
MGYG-HGUT-04071	secondary
MGYG-HGUT-04072	secondary
MGYG-HGUT-04073	absent
MGYG-HGUT-04074	primary
MGYG-HGUT-04075	secondary
MGYG-HGUT-04076	absent
MGYG-HGUT-04077	absent
MGYG-HGUT-04078	absent
MGYG-HGUT-04079	secondary
MGYG-HGUT-04080	secondary
MGYG-HGUT-04081	secondary
MGYG-HGUT-04082	primary
MGYG-HGUT-04083	secondary
MGYG-HGUT-04084	absent
MGYG-HGUT-04085	secondary
MGYG-HGUT-04086	absent
MGYG-HGUT-04087	primary
MGYG-HGUT-04088	primary
MGYG-HGUT-04089	secondary
MGYG-HGUT-04090	secondary
MGYG-HGUT-04091	primary
MGYG-HGUT-04092	primary
MGYG-HGUT-04093	secondary
MGYG-HGUT-04094	primary
MGYG-HGUT-04095	primary
MGYG-HGUT-04096	secondary
MGYG-HGUT-04097	primary
MGYG-HGUT-04098	secondary
MGYG-HGUT-04099	secondary
MGYG-HGUT-04100	absent
MGYG-HGUT-04101	absent
MGYG-HGUT-04102	absent
MGYG-HGUT-04103	absent
MGYG-HGUT-04104	secondary
MGYG-HGUT-04105	secondary
MGYG-HGUT-04106	secondary
MGYG-HGUT-04107	secondary
MGYG-HGUT-04108	secondary
MGYG-HGUT-04109	secondary
MGYG-HGUT-04110	primary
MGYG-HGUT-04111	secondary
MGYG-HGUT-04112	absent
MGYG-HGUT-04113	secondary
MGYG-HGUT-04114	secondary
MGYG-HGUT-04115	secondary
MGYG-HGUT-04116	secondary
MGYG-HGUT-04117	absent
MGYG-HGUT-04118	absent
MGYG-HGUT-04119	absent
MGYG-HGUT-04120	absent
MGYG-HGUT-04121	primary
MGYG-HGUT-04122	secondary
MGYG-HGUT-04123	secondary
MGYG-HGUT-04124	secondary
MGYG-HGUT-04125	secondary
MGYG-HGUT-04126	primary
MGYG-HGUT-04127	absent
MGYG-HGUT-04128	secondary
MGYG-HGUT-04129	primary
MGYG-HGUT-04130	primary
MGYG-HGUT-04131	secondary
MGYG-HGUT-04132	secondary
MGYG-HGUT-04133	secondary
MGYG-HGUT-04134	secondary
MGYG-HGUT-04135	absent
MGYG-HGUT-04136	primary
MGYG-HGUT-04137	secondary
MGYG-HGUT-04138	secondary
MGYG-HGUT-04139	primary
MGYG-HGUT-04140	secondary
MGYG-HGUT-04141	primary
MGYG-HGUT-04142	primary
MGYG-HGUT-04143	primary
MGYG-HGUT-04144	absent
MGYG-HGUT-04145	secondary
MGYG-HGUT-04146	secondary
MGYG-HGUT-04147	secondary
MGYG-HGUT-04148	primary
MGYG-HGUT-04149	absent
MGYG-HGUT-04150	secondary
MGYG-HGUT-04151	primary
MGYG-HGUT-04152	primary
MGYG-HGUT-04153	secondary
MGYG-HGUT-04154	secondary
MGYG-HGUT-04155	absent
MGYG-HGUT-04156	primary
MGYG-HGUT-04157	secondary
MGYG-HGUT-04158	secondary
MGYG-HGUT-04159	secondary
MGYG-HGUT-04160	secondary
MGYG-HGUT-04161	primary
MGYG-HGUT-04162	absent
MGYG-HGUT-04163	secondary
MGYG-HGUT-04164	secondary
MGYG-HGUT-04165	primary
MGYG-HGUT-04166	secondary
MGYG-HGUT-04167	absent
MGYG-HGUT-04168	primary
MGYG-HGUT-04169	secondary
MGYG-HGUT-04170	absent
MGYG-HGUT-04171	secondary
MGYG-HGUT-04172	primary
MGYG-HGUT-04173	secondary
MGYG-HGUT-04174	primary
MGYG-HGUT-04175	absent
MGYG-HGUT-04176	primary
MGYG-HGUT-04177	absent
MGYG-HGUT-04178	absent
MGYG-HGUT-04179	primary
MGYG-HGUT-04180	primary
MGYG-HGUT-04181	primary
MGYG-HGUT-04182	primary
MGYG-HGUT-04183	primary
MGYG-HGUT-04184	secondary
MGYG-HGUT-04185	primary
MGYG-HGUT-04186	primary
MGYG-HGUT-04187	erroneous
MGYG-HGUT-04188	primary
MGYG-HGUT-04189	secondary
MGYG-HGUT-04190	secondary
MGYG-HGUT-04191	absent
MGYG-HGUT-04192	absent
MGYG-HGUT-04193	secondary
MGYG-HGUT-04194	secondary
MGYG-HGUT-04195	absent
MGYG-HGUT-04196	primary
MGYG-HGUT-04197	secondary
MGYG-HGUT-04198	primary
MGYG-HGUT-04199	secondary
MGYG-HGUT-04200	primary
MGYG-HGUT-04201	secondary
MGYG-HGUT-04202	absent
MGYG-HGUT-04203	secondary
MGYG-HGUT-04204	absent
MGYG-HGUT-04205	primary
MGYG-HGUT-04206	primary
MGYG-HGUT-04207	secondary
MGYG-HGUT-04208	primary
MGYG-HGUT-04209	primary
MGYG-HGUT-04210	secondary
MGYG-HGUT-04211	absent
MGYG-HGUT-04212	absent
MGYG-HGUT-04213	secondary
MGYG-HGUT-04214	secondary
MGYG-HGUT-04215	absent
MGYG-HGUT-04216	absent
MGYG-HGUT-04217	primary
MGYG-HGUT-04218	absent
MGYG-HGUT-04219	secondary
MGYG-HGUT-04220	primary
MGYG-HGUT-04221	secondary
MGYG-HGUT-04222	absent
MGYG-HGUT-04223	secondary
MGYG-HGUT-04224	primary
MGYG-HGUT-04225	secondary
MGYG-HGUT-04226	absent
MGYG-HGUT-04227	secondary
MGYG-HGUT-04228	absent
MGYG-HGUT-04229	secondary
MGYG-HGUT-04230	secondary
MGYG-HGUT-04231	secondary
MGYG-HGUT-04232	secondary
MGYG-HGUT-04233	primary
MGYG-HGUT-04234	secondary
MGYG-HGUT-04235	absent
MGYG-HGUT-04236	secondary
MGYG-HGUT-04237	absent
MGYG-HGUT-04238	secondary
MGYG-HGUT-04239	primary
MGYG-HGUT-04240	absent
MGYG-HGUT-04241	primary
MGYG-HGUT-04242	absent
MGYG-HGUT-04243	absent
MGYG-HGUT-04244	secondary
MGYG-HGUT-04245	primary
MGYG-HGUT-04246	secondary
MGYG-HGUT-04247	absent
MGYG-HGUT-04248	secondary
MGYG-HGUT-04249	absent
MGYG-HGUT-04250	secondary
MGYG-HGUT-04251	secondary
MGYG-HGUT-04252	secondary
MGYG-HGUT-04253	primary
MGYG-HGUT-04254	absent
MGYG-HGUT-04255	secondary
