genome_ID	sequence_ID	gene_name	hmm_name	hmm_len	ali_len	hmm_start	hmm_end	ali_start	ali_end	evalue	score	bias	pct_hmm_aligned
MGYG-HGUT-03813	GUT_GENOME244379_00905	mgl	met_gam_lyase	391	481	2	391	92	481	6.5e-180	587.8	0.5	0.994
MGYG-HGUT-03814	GUT_GENOME244383_01223	mgl	met_gam_lyase	391	399	2	389	10	397	4.2999999999999995e-181	591.7	0.2	0.989
MGYG-HGUT-03837	GUT_GENOME245498_01214	mgl	met_gam_lyase	391	400	1	391	9	399	1.6e-180	589.8	0.1	0.997
MGYG-HGUT-03883	GUT_GENOME247095_03228	mgl	met_gam_lyase	391	397	2	391	6	396	5.8e-181	591.3	1.4	0.994
MGYG-HGUT-03897	GUT_GENOME247624_00006	mgl	met_gam_lyase	391	400	1	391	9	399	8.199999999999999e-181	590.7	0.1	0.997
MGYG-HGUT-03910	GUT_GENOME249374_02152	mgl	met_gam_lyase	391	397	3	391	7	396	1.1999999999999999e-181	593.4	1.3	0.992
MGYG-HGUT-03960	GUT_GENOME251924_00555	mgl	met_gam_lyase	391	398	3	388	7	395	4.5e-183	598.2	0.1	0.984
MGYG-HGUT-04015	GUT_GENOME253903_02842	mgl	met_gam_lyase	391	390	3	391	2	390	4.6e-181	591.6	0.2	0.992
MGYG-HGUT-04028	GUT_GENOME254213_00712	mgl	met_gam_lyase	391	397	4	391	8	397	3e-187	612.0	2.3	0.989
MGYG-HGUT-04070	GUT_GENOME255630_01350	mgl	met_gam_lyase	391	401	3	389	8	397	1.0999999999999998e-171	560.6	0.1	0.987
MGYG-HGUT-04130	GUT_GENOME257123_02108	mgl	met_gam_lyase	391	398	3	390	8	396	3.2e-180	588.8	4.6	0.989
MGYG-HGUT-04176	GUT_GENOME258629_00837	mgl	met_gam_lyase	391	394	2	389	6	393	3.8999999999999997e-177	578.6	0.0	0.989
MGYG-HGUT-04200	GUT_GENOME259524_01220	mgl	met_gam_lyase	391	397	2	391	6	397	3.7e-188	614.9	1.4	0.994
MGYG-HGUT-04267	GUT_GENOME261979_01108	mgl	met_gam_lyase	391	400	1	391	9	399	8.199999999999999e-181	590.7	0.1	0.997
MGYG-HGUT-04273	GUT_GENOME262257_01602	mgl	met_gam_lyase	391	397	3	390	7	396	1.1e-182	596.9	0.7	0.989
MGYG-HGUT-04285	GUT_GENOME263827_01271	mgl	met_gam_lyase	391	397	3	390	7	396	3.7e-184	601.8	0.3	0.989
MGYG-HGUT-04285	GUT_GENOME263827_00642	mgl	met_gam_lyase	391	396	5	390	8	393	1.3e-168	550.6	0.2	0.984
MGYG-HGUT-04289	GUT_GENOME263950_00576	mgl	met_gam_lyase	391	399	2	390	9	397	9.999999999999999e-185	603.6	1.6	0.992
MGYG-HGUT-04295	GUT_GENOME264766_02699	mgl	met_gam_lyase	391	400	3	388	8	399	1.0999999999999999e-169	554.1	0.0	0.984
MGYG-HGUT-04309	GUT_GENOME265968_01146	mgl	met_gam_lyase	391	396	3	389	8	394	1.4000000000000001e-186	609.7	0.4	0.987
MGYG-HGUT-04327	GUT_GENOME267242_01565	mgl	met_gam_lyase	391	400	2	390	9	399	1.3e-179	586.8	0.3	0.992
MGYG-HGUT-04351	GUT_GENOME269084_01053	mgl	met_gam_lyase	391	398	2	390	7	395	4.0000000000000005e-186	608.3	1.2	0.992
MGYG-HGUT-04376	GUT_GENOME270730_00328	mgl	met_gam_lyase	391	397	3	391	7	397	2.8000000000000002e-186	608.7	1.3	0.992
MGYG-HGUT-04397	GUT_GENOME272420_01100	mgl	met_gam_lyase	391	399	2	389	9	396	4.0999999999999997e-190	621.4	0.4	0.989
MGYG-HGUT-04412	GUT_GENOME273305_01204	mgl	met_gam_lyase	391	397	3	391	7	397	3.6e-188	615.0	1.7	0.992
MGYG-HGUT-04438	GUT_GENOME274699_01911	mgl	met_gam_lyase	391	397	2	390	6	394	4.8e-171	558.6	0.0	0.992
MGYG-HGUT-04463	GUT_GENOME276106_01387	mgl	met_gam_lyase	391	397	4	391	8	397	5.3e-187	611.1	2.1	0.989
MGYG-HGUT-04463	GUT_GENOME276106_01873	mgl	met_gam_lyase	391	397	4	391	8	397	2.1e-186	609.1	0.9	0.989
MGYG-HGUT-04475	GUT_GENOME276700_01410	mgl	met_gam_lyase	391	397	3	391	7	397	1.2e-187	613.3	0.7	0.992
MGYG-HGUT-04486	GUT_GENOME277097_01115	mgl	met_gam_lyase	391	397	3	391	7	397	1.0999999999999999e-189	620.0	1.7	0.992
MGYG-HGUT-04487	GUT_GENOME277106_01254	mgl	met_gam_lyase	391	397	3	391	7	397	4.7000000000000005e-186	608.0	0.8	0.992
MGYG-HGUT-04525	GUT_GENOME280504_02142	mgl	met_gam_lyase	391	397	4	391	8	397	5.000000000000001e-187	611.2	2.8	0.989
MGYG-HGUT-04528	GUT_GENOME280822_00475	mgl	met_gam_lyase	391	398	3	390	7	397	1.2e-183	600.0	0.0	0.989
MGYG-HGUT-04642	GUT_GENOME286704_00042	mgl	met_gam_lyase	391	397	3	390	7	396	2.4000000000000002e-180	589.2	0.6	0.989
MGYG-HGUT-00015	GUT_GENOME000047_02670	metC	cysta_beta_ly_B	377	395	1	377	8	394	3.4e-171	558.7	0.0	0.997
MGYG-HGUT-00019	GUT_GENOME000057_00605	metC	cysta_beta_ly_B	377	395	1	377	8	394	6.8e-170	554.5	0.0	0.997
MGYG-HGUT-00091	GUT_GENOME000469_05885	metC	cysta_beta_ly_B	377	403	12	375	17	384	1.6000000000000002e-125	408.4	0.0	0.962
MGYG-HGUT-00091	GUT_GENOME000469_02948	metC	cysta_beta_ly_B	377	397	1	376	8	391	2.3e-115	375.0	0.0	0.994
MGYG-HGUT-00091	GUT_GENOME000469_04722	metC	cysta_beta_ly_B	377	382	8	376	5	377	1.5e-121	395.4	0.0	0.976
MGYG-HGUT-00091	GUT_GENOME000469_04644	metC	cysta_beta_ly_B	377	401	1	376	10	392	7.5e-117	379.9	0.0	0.994
MGYG-HGUT-00093	GUT_GENOME000483_02415	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.4e-174	569.9	0.1	0.997
MGYG-HGUT-00107	GUT_GENOME000559_04741	metC	cysta_beta_ly_B	377	395	1	377	8	394	3.6000000000000004e-174	568.5	0.2	0.997
MGYG-HGUT-00108	GUT_GENOME000563_02574	metC	cysta_beta_ly_B	377	395	1	377	8	394	6.4e-172	561.1	0.2	0.997
MGYG-HGUT-00108	GUT_GENOME000563_03194	metC	cysta_beta_ly_B	377	396	1	377	9	395	2.2e-175	572.5	0.0	0.997
MGYG-HGUT-00110	GUT_GENOME000565_03978	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.2999999999999998e-173	566.7	0.1	0.997
MGYG-HGUT-00110	GUT_GENOME000565_02938	metC	cysta_beta_ly_B	377	393	2	376	14	388	1.7e-140	457.8	0.0	0.992
MGYG-HGUT-00124	GUT_GENOME000595_02504	metC	cysta_beta_ly_B	377	396	1	377	9	395	2.6e-174	569.0	0.0	0.997
MGYG-HGUT-00124	GUT_GENOME000595_03985	metC	cysta_beta_ly_B	377	421	1	377	34	420	1.5e-172	563.3	0.2	0.997
MGYG-HGUT-00225	GUT_GENOME001354_00585	metC	cysta_beta_ly_B	377	396	1	376	14	393	3.1999999999999998e-127	414.0	0.0	0.994
MGYG-HGUT-00235	GUT_GENOME001417_04212	metC	cysta_beta_ly_B	377	395	1	377	8	394	5.499999999999999e-171	558.1	0.0	0.997
MGYG-HGUT-00317	GUT_GENOME005404_01426	metC	cysta_beta_ly_B	377	396	1	377	9	395	5.6e-194	633.7	0.0	0.997
MGYG-HGUT-00337	GUT_GENOME007005_01261	metC	cysta_beta_ly_B	377	391	1	376	13	388	5.2e-140	456.1	0.0	0.994
MGYG-HGUT-00342	GUT_GENOME007437_00928	metC	cysta_beta_ly_B	377	390	1	375	9	387	1e-121	395.9	0.0	0.992
MGYG-HGUT-00525	GUT_GENOME014491_00168	metC	cysta_beta_ly_B	377	396	1	376	14	393	4.1e-128	417.0	0.0	0.994
MGYG-HGUT-00551	GUT_GENOME016337_00065	metC	cysta_beta_ly_B	377	396	1	376	5	390	1.5e-136	444.7	0.0	0.994
MGYG-HGUT-00564	GUT_GENOME017455_00392	metC	cysta_beta_ly_B	377	396	1	375	14	392	2.1999999999999997e-127	414.6	0.0	0.992
MGYG-HGUT-00567	GUT_GENOME017567_00798	metC	cysta_beta_ly_B	377	389	1	376	5	386	4.8e-129	420.0	0.0	0.994
MGYG-HGUT-00569	GUT_GENOME017603_00608	metC	cysta_beta_ly_B	377	396	2	377	6	391	5.8e-136	442.8	0.0	0.994
MGYG-HGUT-00717	GUT_GENOME025525_00443	metC	cysta_beta_ly_B	377	396	1	376	14	393	2.7e-127	414.3	0.0	0.994
MGYG-HGUT-00796	GUT_GENOME031782_01464	metC	cysta_beta_ly_B	377	396	1	377	10	391	6.7e-132	429.4	0.0	0.997
MGYG-HGUT-00840	GUT_GENOME036853_01399	metC	cysta_beta_ly_B	377	427	1	377	12	394	1.4e-125	408.6	0.0	0.997
MGYG-HGUT-00850	GUT_GENOME037519_00329	metC	cysta_beta_ly_B	377	389	1	376	5	386	2.2999999999999998e-127	414.5	0.0	0.994
MGYG-HGUT-00993	GUT_GENOME062339_01080	metC	cysta_beta_ly_B	377	396	1	377	9	395	1.8e-196	641.9	0.0	0.997
MGYG-HGUT-01088	GUT_GENOME079379_00985	metC	cysta_beta_ly_B	377	396	1	377	9	395	3.6e-195	637.7	0.0	0.997
MGYG-HGUT-01091	GUT_GENOME080199_01533	metC	cysta_beta_ly_B	377	395	1	376	8	393	3e-171	558.9	0.1	0.994
MGYG-HGUT-01112	GUT_GENOME082800_00360	metC	cysta_beta_ly_B	377	396	1	377	9	395	1.1000000000000001e-193	632.7	0.0	0.997
MGYG-HGUT-01113	GUT_GENOME082811_01474	metC	cysta_beta_ly_B	377	388	1	376	5	384	6.6e-113	366.9	0.0	0.994
MGYG-HGUT-01261	GUT_GENOME095246_00950	metC	cysta_beta_ly_B	377	382	1	376	5	380	1.6999999999999998e-188	615.7	0.0	0.994
MGYG-HGUT-01261	GUT_GENOME095246_04422	metC	cysta_beta_ly_B	377	396	8	376	12	383	1.3e-113	369.2	0.0	0.976
MGYG-HGUT-01262	GUT_GENOME095247_00754	metC	cysta_beta_ly_B	377	401	1	376	15	395	3.5e-152	496.2	0.0	0.994
MGYG-HGUT-01265	GUT_GENOME095287_03142	metC	cysta_beta_ly_B	377	401	1	377	16	397	8.7e-143	465.3	0.0	0.997
MGYG-HGUT-01266	GUT_GENOME095296_02344	metC	cysta_beta_ly_B	377	395	1	377	8	394	2.1999999999999998e-169	552.8	0.1	0.997
MGYG-HGUT-01294	GUT_GENOME095941_02399	metC	cysta_beta_ly_B	377	397	1	374	12	391	1.3e-126	412.0	0.0	0.989
MGYG-HGUT-01307	GUT_GENOME095980_00128	metC	cysta_beta_ly_B	377	394	1	377	8	394	6.800000000000001e-158	515.0	0.0	0.997
MGYG-HGUT-01317	GUT_GENOME095995_00480	metC	cysta_beta_ly_B	377	395	1	377	8	394	8.699999999999999e-173	564.0	0.2	0.997
MGYG-HGUT-01317	GUT_GENOME095995_01979	metC	cysta_beta_ly_B	377	396	1	377	9	395	2.6e-174	569.0	0.0	0.997
MGYG-HGUT-01318	GUT_GENOME095996_00949	metC	cysta_beta_ly_B	377	395	1	377	8	394	2.1999999999999998e-169	552.8	0.0	0.997
MGYG-HGUT-01323	GUT_GENOME096025_01635	metC	cysta_beta_ly_B	377	394	1	377	8	394	3e-158	516.1	0.0	0.997
MGYG-HGUT-01323	GUT_GENOME096025_00675	metC	cysta_beta_ly_B	377	391	1	375	7	387	5.4e-120	390.2	0.0	0.992
MGYG-HGUT-01323	GUT_GENOME096025_00802	metC	cysta_beta_ly_B	377	390	2	376	14	388	2.8e-141	460.3	0.0	0.992
MGYG-HGUT-01331	GUT_GENOME096042_01585	metC	cysta_beta_ly_B	377	391	2	375	11	388	3.4e-123	400.8	0.0	0.989
MGYG-HGUT-01351	GUT_GENOME096099_01174	metC	cysta_beta_ly_B	377	393	1	376	14	389	3.2e-133	433.8	0.0	0.994
MGYG-HGUT-01358	GUT_GENOME096158_00718	metC	cysta_beta_ly_B	377	387	1	375	5	383	9.7e-113	366.4	0.0	0.992
MGYG-HGUT-01361	GUT_GENOME096170_02459	metC	cysta_beta_ly_B	377	388	1	376	5	384	8.2e-113	366.6	0.0	0.994
MGYG-HGUT-01384	GUT_GENOME096221_02190	metC	cysta_beta_ly_B	377	414	1	375	21	402	5.900000000000001e-125	406.6	0.2	0.992
MGYG-HGUT-01384	GUT_GENOME096221_03159	metC	cysta_beta_ly_B	377	403	21	375	34	398	1.5000000000000001e-123	401.9	0.0	0.938
MGYG-HGUT-01384	GUT_GENOME096221_03090	metC	cysta_beta_ly_B	377	392	15	376	19	382	1.3000000000000001e-123	402.2	0.1	0.957
MGYG-HGUT-01394	GUT_GENOME096246_01673	metC	cysta_beta_ly_B	377	395	1	377	8	394	2.1e-174	569.3	0.2	0.997
MGYG-HGUT-01410	GUT_GENOME096276_01272	metC	cysta_beta_ly_B	377	395	1	376	10	392	3.6e-125	407.3	0.0	0.994
MGYG-HGUT-01417	GUT_GENOME096289_01654	metC	cysta_beta_ly_B	377	416	1	374	32	413	3.9e-127	413.8	0.0	0.989
MGYG-HGUT-01426	GUT_GENOME096298_02325	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.0999999999999998e-171	560.4	0.1	0.997
MGYG-HGUT-01445	GUT_GENOME096384_03728	metC	cysta_beta_ly_B	377	396	1	377	9	395	1.4999999999999999e-173	566.5	0.0	0.997
MGYG-HGUT-01445	GUT_GENOME096384_03678	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.2e-171	560.2	0.0	0.997
MGYG-HGUT-01465	GUT_GENOME096424_01639	metC	cysta_beta_ly_B	377	394	1	377	8	394	2.4e-157	513.2	0.0	0.997
MGYG-HGUT-01466	GUT_GENOME096425_01784	metC	cysta_beta_ly_B	377	394	1	377	8	394	2.7e-157	513.0	0.0	0.997
MGYG-HGUT-01536	GUT_GENOME096543_00930	metC	cysta_beta_ly_B	377	395	1	377	8	394	6e-172	561.2	0.0	0.997
MGYG-HGUT-01614	GUT_GENOME098402_01441	metC	cysta_beta_ly_B	377	388	1	376	5	386	5.4e-119	387.0	0.0	0.994
MGYG-HGUT-01624	GUT_GENOME098791_02925	metC	cysta_beta_ly_B	377	396	1	376	8	394	7.7e-157	511.5	0.0	0.994
MGYG-HGUT-01624	GUT_GENOME098791_01876	metC	cysta_beta_ly_B	377	391	1	376	7	388	1.9e-118	385.2	0.0	0.994
MGYG-HGUT-01700	GUT_GENOME103751_02601	metC	cysta_beta_ly_B	377	395	1	377	8	394	4.8e-174	568.1	0.1	0.997
MGYG-HGUT-01700	GUT_GENOME103751_03981	metC	cysta_beta_ly_B	377	396	1	377	9	395	8.7e-174	567.3	0.0	0.997
MGYG-HGUT-01703	GUT_GENOME103762_00290	metC	cysta_beta_ly_B	377	401	1	376	7	389	1.0999999999999998e-177	580.1	0.0	0.994
MGYG-HGUT-01705	GUT_GENOME103766_02998	metC	cysta_beta_ly_B	377	397	1	376	17	392	3e-144	470.1	0.0	0.994
MGYG-HGUT-01705	GUT_GENOME103766_04210	metC	cysta_beta_ly_B	377	396	1	377	9	395	3.9e-176	575.0	0.0	0.997
MGYG-HGUT-01705	GUT_GENOME103766_00763	metC	cysta_beta_ly_B	377	395	1	377	8	394	3.9e-172	561.9	0.2	0.997
MGYG-HGUT-01708	GUT_GENOME103856_00242	metC	cysta_beta_ly_B	377	394	1	376	8	393	1.5e-156	510.5	0.0	0.994
MGYG-HGUT-01713	GUT_GENOME103882_01153	metC	cysta_beta_ly_B	377	401	1	376	7	389	3.1e-178	581.9	0.0	0.994
MGYG-HGUT-01784	GUT_GENOME109114_02183	metC	cysta_beta_ly_B	377	386	1	376	5	382	4.7e-142	462.9	0.0	0.994
MGYG-HGUT-01900	GUT_GENOME113961_01569	metC	cysta_beta_ly_B	377	389	1	376	5	386	6.7e-129	419.6	0.0	0.994
MGYG-HGUT-01923	GUT_GENOME115357_01977	metC	cysta_beta_ly_B	377	391	2	377	10	390	3.3e-125	407.4	0.0	0.994
MGYG-HGUT-02134	GUT_GENOME130348_01294	metC	cysta_beta_ly_B	377	388	1	377	5	384	2.8e-145	473.5	0.0	0.997
MGYG-HGUT-02305	GUT_GENOME140352_01837	metC	cysta_beta_ly_B	377	390	1	376	7	387	1.3e-121	395.5	0.0	0.994
MGYG-HGUT-02310	GUT_GENOME140365_01936	metC	cysta_beta_ly_B	377	398	1	376	15	389	5.5e-152	495.5	0.0	0.994
MGYG-HGUT-02311	GUT_GENOME140393_01321	metC	cysta_beta_ly_B	377	396	1	376	7	389	6.4e-174	567.7	0.0	0.994
MGYG-HGUT-02322	GUT_GENOME140808_02650	metC	cysta_beta_ly_B	377	395	1	377	8	394	6.199999999999999e-172	561.2	0.1	0.997
MGYG-HGUT-02323	GUT_GENOME140826_03538	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.8e-172	563.0	0.1	0.997
MGYG-HGUT-02331	GUT_GENOME141089_03541	metC	cysta_beta_ly_B	377	402	1	376	7	389	4.8e-175	571.4	0.0	0.994
MGYG-HGUT-02332	GUT_GENOME141101_01296	metC	cysta_beta_ly_B	377	387	1	376	5	384	1.3e-112	366.0	0.0	0.994
MGYG-HGUT-02335	GUT_GENOME141118_00672	metC	cysta_beta_ly_B	377	403	1	377	13	399	9.6e-172	560.6	0.0	0.997
MGYG-HGUT-02345	GUT_GENOME141334_02199	metC	cysta_beta_ly_B	377	393	2	374	7	381	1.3000000000000001e-123	402.1	0.0	0.986
MGYG-HGUT-02350	GUT_GENOME141425_04564	metC	cysta_beta_ly_B	377	398	1	377	8	394	5.499999999999999e-175	571.2	0.1	0.997
MGYG-HGUT-02351	GUT_GENOME141436_04970	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.1999999999999999e-173	566.8	0.2	0.997
MGYG-HGUT-02354	GUT_GENOME141675_01058	metC	cysta_beta_ly_B	377	394	1	376	8	393	1.3e-159	520.6	0.0	0.994
MGYG-HGUT-02358	GUT_GENOME141754_01739	metC	cysta_beta_ly_B	377	398	1	375	7	391	1.0999999999999999e-112	366.1	0.1	0.992
MGYG-HGUT-02363	GUT_GENOME141809_03996	metC	cysta_beta_ly_B	377	395	1	377	8	394	9.699999999999999e-173	563.8	0.1	0.997
MGYG-HGUT-02363	GUT_GENOME141809_00043	metC	cysta_beta_ly_B	377	396	1	377	9	395	9.2e-176	573.8	0.0	0.997
MGYG-HGUT-02366	GUT_GENOME142031_00709	metC	cysta_beta_ly_B	377	395	1	377	8	394	9.999999999999999e-173	563.7	0.1	0.997
MGYG-HGUT-02368	GUT_GENOME142057_02048	metC	cysta_beta_ly_B	377	396	1	376	7	389	3.2e-172	562.1	0.0	0.994
MGYG-HGUT-02385	GUT_GENOME142457_00083	metC	cysta_beta_ly_B	377	393	1	377	13	389	2.6999999999999997e-141	460.4	0.0	0.997
MGYG-HGUT-02385	GUT_GENOME142457_01228	metC	cysta_beta_ly_B	377	390	1	376	7	387	4.5000000000000003e-122	397.1	0.0	0.994
MGYG-HGUT-02415	GUT_GENOME142612_00571	metC	cysta_beta_ly_B	377	391	1	376	7	388	1.3000000000000001e-117	382.4	0.0	0.994
MGYG-HGUT-02415	GUT_GENOME142612_01867	metC	cysta_beta_ly_B	377	396	1	376	8	394	4.2e-156	509.1	0.0	0.994
MGYG-HGUT-02423	GUT_GENOME143092_03764	metC	cysta_beta_ly_B	377	396	1	377	8	394	1.8e-169	553.1	0.5	0.997
MGYG-HGUT-02436	GUT_GENOME143124_00692	metC	cysta_beta_ly_B	377	393	1	375	6	383	3e-144	470.1	0.0	0.992
MGYG-HGUT-02436	GUT_GENOME143124_00394	metC	cysta_beta_ly_B	377	400	1	377	5	388	4.1e-151	492.7	0.0	0.997
MGYG-HGUT-02458	GUT_GENOME143346_02897	metC	cysta_beta_ly_B	377	403	1	377	13	399	4e-170	555.2	0.0	0.997
MGYG-HGUT-02460	GUT_GENOME143361_03224	metC	cysta_beta_ly_B	377	415	1	377	28	414	4.2e-169	551.9	0.2	0.997
MGYG-HGUT-02461	GUT_GENOME143379_02113	metC	cysta_beta_ly_B	377	403	1	377	13	399	1.1999999999999999e-169	553.7	0.0	0.997
MGYG-HGUT-02462	GUT_GENOME143380_02876	metC	cysta_beta_ly_B	377	403	1	377	13	399	2.3999999999999998e-169	552.7	0.0	0.997
MGYG-HGUT-02465	GUT_GENOME143407_04091	metC	cysta_beta_ly_B	377	402	1	377	13	399	3.5999999999999996e-171	558.7	0.0	0.997
MGYG-HGUT-02465	GUT_GENOME143407_02427	metC	cysta_beta_ly_B	377	393	1	377	13	389	5.8e-143	465.8	0.0	0.997
MGYG-HGUT-02466	GUT_GENOME143408_01692	metC	cysta_beta_ly_B	377	403	1	377	13	399	2.5e-172	562.5	0.0	0.997
MGYG-HGUT-02467	GUT_GENOME143411_03456	metC	cysta_beta_ly_B	377	403	1	377	13	399	3.7e-172	561.9	0.1	0.997
MGYG-HGUT-02471	GUT_GENOME143489_03880	metC	cysta_beta_ly_B	377	403	1	377	13	399	4.3e-169	551.9	0.1	0.997
MGYG-HGUT-02474	GUT_GENOME143496_02144	metC	cysta_beta_ly_B	377	397	1	377	8	394	8.6e-175	570.6	0.1	0.997
MGYG-HGUT-02476	GUT_GENOME143498_00828	metC	cysta_beta_ly_B	377	403	1	377	13	399	2.7000000000000002e-170	555.8	0.0	0.997
MGYG-HGUT-02476	GUT_GENOME143498_03969	metC	cysta_beta_ly_B	377	393	1	376	13	388	1e-136	445.3	0.0	0.994
MGYG-HGUT-02477	GUT_GENOME143502_04756	metC	cysta_beta_ly_B	377	395	1	376	8	393	6.999999999999999e-172	561.0	0.0	0.994
MGYG-HGUT-02477	GUT_GENOME143502_01390	metC	cysta_beta_ly_B	377	396	1	377	9	395	4.8e-175	571.4	0.0	0.997
MGYG-HGUT-02484	GUT_GENOME143527_02634	metC	cysta_beta_ly_B	377	415	1	377	28	414	2.2999999999999998e-169	552.7	0.2	0.997
MGYG-HGUT-02491	GUT_GENOME143711_00097	metC	cysta_beta_ly_B	377	393	1	377	13	389	4.1e-141	459.7	0.0	0.997
MGYG-HGUT-02491	GUT_GENOME143711_03830	metC	cysta_beta_ly_B	377	395	1	377	8	394	6.8e-174	567.6	0.0	0.997
MGYG-HGUT-02494	GUT_GENOME143723_04191	metC	cysta_beta_ly_B	377	421	1	377	34	420	2e-173	566.1	0.1	0.997
MGYG-HGUT-02495	GUT_GENOME143724_00342	metC	cysta_beta_ly_B	377	396	1	377	9	395	7.2e-176	574.1	0.0	0.997
MGYG-HGUT-02495	GUT_GENOME143724_01803	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.3999999999999999e-171	560.1	0.1	0.997
MGYG-HGUT-02496	GUT_GENOME143726_02222	metC	cysta_beta_ly_B	377	395	1	377	8	394	2.5999999999999996e-171	559.1	0.1	0.997
MGYG-HGUT-02497	GUT_GENOME143727_03829	metC	cysta_beta_ly_B	377	395	1	377	8	394	5.6e-175	571.2	0.1	0.997
MGYG-HGUT-02498	GUT_GENOME143740_03697	metC	cysta_beta_ly_B	377	395	1	377	8	394	9.299999999999999e-173	563.9	0.0	0.997
MGYG-HGUT-02499	GUT_GENOME143746_01624	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.8999999999999999e-171	559.6	0.0	0.997
MGYG-HGUT-02500	GUT_GENOME143747_04029	metC	cysta_beta_ly_B	377	395	1	377	8	394	4.4999999999999995e-171	558.4	0.0	0.997
MGYG-HGUT-02501	GUT_GENOME143749_00116	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.5e-171	560.0	0.0	0.997
MGYG-HGUT-02502	GUT_GENOME143751_03554	metC	cysta_beta_ly_B	377	395	1	377	8	394	4.2e-172	561.8	0.0	0.997
MGYG-HGUT-02503	GUT_GENOME143752_01574	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.5e-172	563.2	0.0	0.997
MGYG-HGUT-02504	GUT_GENOME143760_03463	metC	cysta_beta_ly_B	377	395	1	377	8	394	4.7e-172	561.6	0.0	0.997
MGYG-HGUT-02505	GUT_GENOME143765_01609	metC	cysta_beta_ly_B	377	390	5	376	13	388	4.900000000000001e-122	397.0	0.0	0.984
MGYG-HGUT-02506	GUT_GENOME144544_02647	metC	cysta_beta_ly_B	377	395	1	377	8	394	6.9000000000000005e-174	567.6	0.1	0.997
MGYG-HGUT-02507	GUT_GENOME145378_02936	metC	cysta_beta_ly_B	377	430	1	377	43	429	4.9e-172	561.5	0.1	0.997
MGYG-HGUT-02510	GUT_GENOME145695_01297	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.3e-172	563.4	0.1	0.997
MGYG-HGUT-02511	GUT_GENOME145698_01356	metC	cysta_beta_ly_B	377	395	1	377	8	394	3.7e-172	561.9	0.1	0.997
MGYG-HGUT-02512	GUT_GENOME145980_01963	metC	cysta_beta_ly_B	377	391	1	376	13	388	1.7e-140	457.7	0.0	0.994
MGYG-HGUT-02512	GUT_GENOME145980_02365	metC	cysta_beta_ly_B	377	397	1	377	13	389	9.3e-149	484.9	0.0	0.997
MGYG-HGUT-02513	GUT_GENOME145981_03263	metC	cysta_beta_ly_B	377	393	1	377	13	389	5.4e-148	482.4	0.0	0.997
MGYG-HGUT-02514	GUT_GENOME145982_03433	metC	cysta_beta_ly_B	377	391	1	376	7	388	2.4e-118	384.8	0.0	0.994
MGYG-HGUT-02514	GUT_GENOME145982_02871	metC	cysta_beta_ly_B	377	397	1	376	8	394	2.6e-156	509.8	0.0	0.994
MGYG-HGUT-02515	GUT_GENOME145983_02860	metC	cysta_beta_ly_B	377	395	1	377	8	394	3.9e-171	558.6	0.1	0.997
MGYG-HGUT-02516	GUT_GENOME145984_01428	metC	cysta_beta_ly_B	377	391	1	376	7	388	6.3e-119	386.7	0.0	0.994
MGYG-HGUT-02516	GUT_GENOME145984_02090	metC	cysta_beta_ly_B	377	396	1	376	8	394	1.4e-157	513.9	0.0	0.994
MGYG-HGUT-02518	GUT_GENOME146003_02541	metC	cysta_beta_ly_B	377	398	1	377	8	394	6.099999999999999e-175	571.1	0.1	0.997
MGYG-HGUT-02519	GUT_GENOME146008_03867	metC	cysta_beta_ly_B	377	395	1	377	8	394	1.0000000000000001e-171	560.5	0.0	0.997
MGYG-HGUT-02520	GUT_GENOME146009_01499	metC	cysta_beta_ly_B	377	398	1	377	11	397	2.7e-173	565.7	0.0	0.997
MGYG-HGUT-02521	GUT_GENOME146010_06011	metC	cysta_beta_ly_B	377	395	1	377	8	394	3.5999999999999996e-171	558.7	0.1	0.997
MGYG-HGUT-02524	GUT_GENOME147115_02073	metC	cysta_beta_ly_B	377	404	1	377	13	399	3.5e-170	555.4	0.1	0.997
MGYG-HGUT-02525	GUT_GENOME147131_01122	metC	cysta_beta_ly_B	377	420	1	377	30	416	3.2e-172	562.1	0.0	0.997
MGYG-HGUT-02532	GUT_GENOME147522_01276	metC	cysta_beta_ly_B	377	395	1	377	8	394	3.7e-175	571.8	0.0	0.997
MGYG-HGUT-02533	GUT_GENOME147523_00668	metC	cysta_beta_ly_B	377	402	1	376	7	389	6.1e-173	564.5	0.0	0.994
MGYG-HGUT-02534	GUT_GENOME147524_04182	metC	cysta_beta_ly_B	377	396	1	377	9	395	1.9e-175	572.8	0.0	0.997
MGYG-HGUT-02534	GUT_GENOME147524_00759	metC	cysta_beta_ly_B	377	395	1	376	8	393	1.4e-172	563.3	0.1	0.994
