genome_ID	gene_name
MGYG-HGUT-02542	mccA,mccB
MGYG-HGUT-02543	cysK
MGYG-HGUT-02544	cysK,yhaM
MGYG-HGUT-02545	cysK,yhaM
MGYG-HGUT-02546	malY,cysK
MGYG-HGUT-02547	yhaO,cysK,yhaM
MGYG-HGUT-02548	cysK,mccA,mccB
MGYG-HGUT-02549	malY,cysK,yhaM
MGYG-HGUT-02550	malY,cysK
MGYG-HGUT-02551	yhaM,metC,iscS,mccB
MGYG-HGUT-02552	malY,cysK
MGYG-HGUT-02553	cysK
MGYG-HGUT-02554	cysK
MGYG-HGUT-02555	yhaO,cysK,yhaM
MGYG-HGUT-02556	malY,cysK
MGYG-HGUT-02557	cysK
MGYG-HGUT-02558	malY,cysK,yhaM
MGYG-HGUT-02559	malY,cysK
MGYG-HGUT-02560	malY,cysK,yhaM
MGYG-HGUT-02561	malY,cysK,yhaM
MGYG-HGUT-02562	mccB
MGYG-HGUT-02563	malY,cysK,yhaM
MGYG-HGUT-02564	malY,yhaM
MGYG-HGUT-02565	absent
MGYG-HGUT-02566	cysK
MGYG-HGUT-02567	yhaM
MGYG-HGUT-02568	malY,cysK,yhaM
MGYG-HGUT-02569	cysK,yhaM
MGYG-HGUT-02570	cysK
MGYG-HGUT-02571	absent
MGYG-HGUT-02572	absent
MGYG-HGUT-02573	cysK
MGYG-HGUT-02574	malY,mgl,yhaM
MGYG-HGUT-02575	malY,cysK,yhaM
MGYG-HGUT-02576	yhaM
MGYG-HGUT-02577	yhaM,metC,aspC,iscS
MGYG-HGUT-02578	cysK
MGYG-HGUT-02579	malY
MGYG-HGUT-02580	malY,cysK
MGYG-HGUT-02581	absent
MGYG-HGUT-02582	malY,cysK,aspC
MGYG-HGUT-02583	absent
MGYG-HGUT-02584	malY,cysK
MGYG-HGUT-02585	malY,cysK,yhaM
MGYG-HGUT-02586	cysK
MGYG-HGUT-02587	malY,cysK,yhaM
MGYG-HGUT-02588	cysK,yhaM
MGYG-HGUT-02589	malY,cysK,yhaM
MGYG-HGUT-02590	absent
MGYG-HGUT-02591	yhaM,metC,aspC,iscS
MGYG-HGUT-02592	malY,yhaM
MGYG-HGUT-02593	malY
MGYG-HGUT-02594	malY,cysK
MGYG-HGUT-02595	cysK,yhaM
MGYG-HGUT-02596	cysK
MGYG-HGUT-02597	malY,cysK,yhaM
MGYG-HGUT-02598	malY,cysK,yhaM
MGYG-HGUT-02599	malY,cysK,yhaM,mccB
MGYG-HGUT-02600	cysK,mgl,yhaM,mccB
MGYG-HGUT-02601	cysK,yhaM
MGYG-HGUT-02602	malY,cysK
MGYG-HGUT-02603	malY,cysK,yhaM
MGYG-HGUT-02604	malY
MGYG-HGUT-02605	cysK
MGYG-HGUT-02606	malY
MGYG-HGUT-02607	absent
MGYG-HGUT-02608	malY,yhaM
MGYG-HGUT-02609	malY,cysK,yhaM,mccB
MGYG-HGUT-02610	cysK,yhaM
MGYG-HGUT-02611	yhaM,iscS
MGYG-HGUT-02612	cysK,yhaM
MGYG-HGUT-02613	malY,cysK,yhaM
MGYG-HGUT-02614	malY,yhaM
MGYG-HGUT-02615	malY,yhaM
MGYG-HGUT-02616	cysK
MGYG-HGUT-02617	malY,cysK,mgl,yhaM
MGYG-HGUT-02618	malY,cysK,yhaM,mccB
MGYG-HGUT-02619	cysK,yhaM
MGYG-HGUT-02620	cysK,yhaM
MGYG-HGUT-02621	malY,cysK,yhaM
MGYG-HGUT-02622	malY,cysK,yhaM
MGYG-HGUT-02623	cysK,yhaM
MGYG-HGUT-02624	cysK
MGYG-HGUT-02625	malY,yhaM
MGYG-HGUT-02626	malY,cysK,mgl
MGYG-HGUT-02627	malY,yhaM
MGYG-HGUT-02628	malY,yhaM
MGYG-HGUT-02629	absent
MGYG-HGUT-02630	malY,cysK,mccB
MGYG-HGUT-02631	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-02632	yhaM,aspC,iscS,cysK,metC
MGYG-HGUT-02633	malY,cysK
MGYG-HGUT-02634	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-02635	malY,cysK
MGYG-HGUT-02636	cysK,yhaM
MGYG-HGUT-02637	malY,cysK
MGYG-HGUT-02638	malY,mccB
MGYG-HGUT-02639	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-02640	malY,cysK,yhaM,mccB
MGYG-HGUT-02641	cysK
MGYG-HGUT-02642	malY,cysK,yhaM,mccB
MGYG-HGUT-02643	yhaM,aspC,iscS,cysK,metC
MGYG-HGUT-02644	malY,yhaM
MGYG-HGUT-02645	malY,cysK,yhaM,mccB
MGYG-HGUT-02646	malY,cysK,yhaM,mccB
MGYG-HGUT-02647	yhaM
MGYG-HGUT-02648	cysK
MGYG-HGUT-02649	absent
MGYG-HGUT-02650	absent
MGYG-HGUT-02651	cysK,yhaM
MGYG-HGUT-02652	malY,cysK
MGYG-HGUT-02653	malY,cysK,yhaM
MGYG-HGUT-02654	cysK
MGYG-HGUT-02655	cysK,yhaM
MGYG-HGUT-02656	cysK,yhaM
MGYG-HGUT-02657	cysK
MGYG-HGUT-02658	yhaM
MGYG-HGUT-02659	malY,cysK,yhaM,mccB
MGYG-HGUT-02660	malY,cysK,yhaM
MGYG-HGUT-02661	cysK
MGYG-HGUT-02662	yhaM
MGYG-HGUT-02663	malY,yhaM
MGYG-HGUT-02664	yhaM
MGYG-HGUT-02665	cysK
MGYG-HGUT-02666	absent
MGYG-HGUT-02667	cysK,mgl,yhaM
MGYG-HGUT-02668	yhaM
MGYG-HGUT-02669	absent
MGYG-HGUT-02670	malY,cysK
MGYG-HGUT-02671	malY,cysK,mccB
MGYG-HGUT-02672	malY,cysK
MGYG-HGUT-02673	cysK,yhaM
MGYG-HGUT-02674	cysK,yhaM
MGYG-HGUT-02675	yhaM
MGYG-HGUT-02676	malY,cysK
MGYG-HGUT-02677	malY,yhaM
MGYG-HGUT-02678	absent
MGYG-HGUT-02679	absent
MGYG-HGUT-02680	malY,cysK,mgl,yhaM
MGYG-HGUT-02681	cysK
MGYG-HGUT-02682	malY,cysK,mgl,yhaM
MGYG-HGUT-02683	cysK
MGYG-HGUT-02684	malY,yhaM
MGYG-HGUT-02685	cysK
MGYG-HGUT-02686	cysK
MGYG-HGUT-02687	cysK,yhaM
MGYG-HGUT-02688	cysK
MGYG-HGUT-02689	absent
MGYG-HGUT-02690	cysK,yhaM
MGYG-HGUT-02691	malY,cysK,mgl,yhaM
MGYG-HGUT-02692	cysK,yhaM
MGYG-HGUT-02693	cysK
MGYG-HGUT-02694	cysK
MGYG-HGUT-02695	cysK
MGYG-HGUT-02696	malY
MGYG-HGUT-02697	malY,cysK
MGYG-HGUT-02698	malY
MGYG-HGUT-02699	malY,yhaM
MGYG-HGUT-02700	cysK
MGYG-HGUT-02701	malY
MGYG-HGUT-02702	cysK
MGYG-HGUT-02703	cysK,metC,aspC,iscS
MGYG-HGUT-02704	malY,cysK,mgl,yhaM
MGYG-HGUT-02705	cysK
MGYG-HGUT-02706	malY,cysK
MGYG-HGUT-02707	malY,cysK,yhaM
MGYG-HGUT-02708	malY,yhaM
MGYG-HGUT-02709	cysK
MGYG-HGUT-02710	cysK,yhaM
MGYG-HGUT-02711	cysK
MGYG-HGUT-02712	cysK
MGYG-HGUT-02713	absent
MGYG-HGUT-02714	absent
MGYG-HGUT-02715	malY,cysK
MGYG-HGUT-02716	cysK,yhaM
MGYG-HGUT-02717	malY,cysK,yhaM
MGYG-HGUT-02718	cysK
MGYG-HGUT-02719	cysK
MGYG-HGUT-02720	cysK,mgl,yhaM
MGYG-HGUT-02721	malY
MGYG-HGUT-02722	cysK,yhaM
MGYG-HGUT-02723	cysK
MGYG-HGUT-02724	cysK,yhaM
MGYG-HGUT-02725	malY,yhaM
MGYG-HGUT-02726	cysK
MGYG-HGUT-02727	malY,mgl,yhaM
MGYG-HGUT-02728	yhaM
MGYG-HGUT-02729	cysK,yhaM
MGYG-HGUT-02730	absent
MGYG-HGUT-02731	absent
MGYG-HGUT-02732	cysK
MGYG-HGUT-02733	cysK,yhaM
MGYG-HGUT-02734	yhaM
MGYG-HGUT-02735	yhaM
MGYG-HGUT-02736	cysK
MGYG-HGUT-02737	malY,cysK,yhaM
MGYG-HGUT-02738	cysK,yhaM
MGYG-HGUT-02739	absent
MGYG-HGUT-02740	yhaM
MGYG-HGUT-02741	cysK,yhaM
MGYG-HGUT-02742	cysK,yhaM
MGYG-HGUT-02743	cysK,yhaM
MGYG-HGUT-02744	cysK,yhaM
MGYG-HGUT-02745	yhaM
MGYG-HGUT-02746	cysK,yhaM
MGYG-HGUT-02747	cysK,yhaM
MGYG-HGUT-02748	absent
MGYG-HGUT-02749	cysK
MGYG-HGUT-02750	yhaM
MGYG-HGUT-02751	cysK,yhaM
MGYG-HGUT-02752	cysK,yhaM
MGYG-HGUT-02753	cysK
MGYG-HGUT-02754	cysK,yhaM
MGYG-HGUT-02755	cysK,yhaM
MGYG-HGUT-02756	malY,cysK,yhaM
MGYG-HGUT-02757	cysK,yhaM
MGYG-HGUT-02758	cysK
MGYG-HGUT-02759	yhaM
MGYG-HGUT-02760	yhaM
MGYG-HGUT-02761	cysK
MGYG-HGUT-02762	malY,yhaM
MGYG-HGUT-02763	cysK,yhaM
MGYG-HGUT-02764	cysK,yhaM
MGYG-HGUT-02765	cysK,yhaM
MGYG-HGUT-02766	yhaM
MGYG-HGUT-02767	cysK,yhaM
MGYG-HGUT-02768	absent
MGYG-HGUT-02769	absent
MGYG-HGUT-02770	malY,cysK,yhaM
MGYG-HGUT-02771	cysK
MGYG-HGUT-02772	cysK
MGYG-HGUT-02773	absent
MGYG-HGUT-02774	malY
MGYG-HGUT-02775	cysK,yhaM
MGYG-HGUT-02776	malY,cysK
MGYG-HGUT-02777	malY
MGYG-HGUT-02778	cysK,yhaM
MGYG-HGUT-02779	malY,yhaM
MGYG-HGUT-02780	malY,yhaM
MGYG-HGUT-02781	cysK
MGYG-HGUT-02782	malY,cysK,yhaM
MGYG-HGUT-02783	cysK,yhaM
MGYG-HGUT-02784	mgl,yhaM
MGYG-HGUT-02785	cysK,yhaM
MGYG-HGUT-02786	malY,cysK
MGYG-HGUT-02787	malY,mccA,mccB
MGYG-HGUT-02788	yhaM
MGYG-HGUT-02789	malY,cysK
MGYG-HGUT-02790	cysK
MGYG-HGUT-02791	cysK,yhaM
MGYG-HGUT-02792	malY
MGYG-HGUT-02793	yhaM
MGYG-HGUT-02794	cysK,mgl,yhaM
MGYG-HGUT-02795	cysK,yhaM
MGYG-HGUT-02796	absent
MGYG-HGUT-02797	absent
MGYG-HGUT-02798	absent
MGYG-HGUT-02799	absent
MGYG-HGUT-02800	yhaO,cysK,yhaM
MGYG-HGUT-02801	malY,cysK,mccB
MGYG-HGUT-02802	cysK
MGYG-HGUT-02803	absent
MGYG-HGUT-02804	absent
MGYG-HGUT-02805	cysK
MGYG-HGUT-02806	mccB
MGYG-HGUT-02807	cysK
MGYG-HGUT-02808	absent
MGYG-HGUT-02809	absent
MGYG-HGUT-02810	cysK
MGYG-HGUT-02811	absent
MGYG-HGUT-02812	absent
MGYG-HGUT-02813	cysK,metC,mccB
MGYG-HGUT-02814	absent
MGYG-HGUT-02815	malY,cysK,yhaM
MGYG-HGUT-02816	dcyD,cysM,mgl,yhaM,malY,iscS,aspC,cysK,yhaO,metC,sseA
MGYG-HGUT-02817	malY,cysK,mccB
MGYG-HGUT-02818	malY,cysK,yhaM
MGYG-HGUT-02819	malY,cysK,yhaM,mccB
MGYG-HGUT-02820	cysK
MGYG-HGUT-02821	cysK,yhaM
MGYG-HGUT-02822	malY
MGYG-HGUT-02823	cysM,yhaM,malY,aspC,mccB,cysK,yhaO,metC,sseA
MGYG-HGUT-02824	cysK,yhaM
MGYG-HGUT-02825	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-02826	absent
MGYG-HGUT-02827	cysK,metC
MGYG-HGUT-02828	malY,yhaM
MGYG-HGUT-02829	malY,cysK,yhaM
MGYG-HGUT-02830	malY,cysK,yhaM,mccB
MGYG-HGUT-02831	malY,cysK
MGYG-HGUT-02832	malY,cysK,yhaM
MGYG-HGUT-02833	malY,cysK
MGYG-HGUT-02834	malY,yhaM
MGYG-HGUT-02835	cysK,yhaM
MGYG-HGUT-02836	malY,cysK,yhaM,mccB
MGYG-HGUT-02837	malY,cysK,yhaM
MGYG-HGUT-02838	malY,cysK
MGYG-HGUT-02839	cysK
MGYG-HGUT-02840	malY,cysK,yhaM
MGYG-HGUT-02841	malY,cysK,yhaM
MGYG-HGUT-02842	absent
MGYG-HGUT-02843	malY,cysK
MGYG-HGUT-02844	cysK,yhaM
MGYG-HGUT-02845	cysK,yhaM
MGYG-HGUT-02846	cysK,yhaM
MGYG-HGUT-02847	cysK,yhaM
MGYG-HGUT-02848	cysK,yhaM
MGYG-HGUT-02849	cysK,yhaM
MGYG-HGUT-02850	cysK,yhaM
MGYG-HGUT-02851	cysK,yhaM
MGYG-HGUT-02852	cysK,yhaM
MGYG-HGUT-02853	cysK,yhaM
MGYG-HGUT-02854	malY,cysK,yhaM
MGYG-HGUT-02855	absent
MGYG-HGUT-02856	cysK,yhaM
MGYG-HGUT-02857	malY
MGYG-HGUT-02858	cysK,yhaM
MGYG-HGUT-02859	cysK,yhaM
MGYG-HGUT-02860	cysK,yhaM
MGYG-HGUT-02861	yhaO,cysK,mgl,yhaM
MGYG-HGUT-02862	malY,cysK,yhaM
MGYG-HGUT-02863	cysK
MGYG-HGUT-02864	cysK,yhaM
MGYG-HGUT-02865	cysK,yhaM
MGYG-HGUT-02866	cysK
MGYG-HGUT-02867	yhaM
MGYG-HGUT-02868	cysK
MGYG-HGUT-02869	cysK
MGYG-HGUT-02870	absent
MGYG-HGUT-02871	cysK
MGYG-HGUT-02872	malY,cysK
MGYG-HGUT-02873	cysK
MGYG-HGUT-02874	cysK,yhaM
MGYG-HGUT-02875	malY
MGYG-HGUT-02876	malY,cysK,yhaM
MGYG-HGUT-02877	malY,cysK,yhaM
MGYG-HGUT-02878	malY,yhaM
MGYG-HGUT-02879	absent
MGYG-HGUT-02880	cysK
MGYG-HGUT-02881	absent
MGYG-HGUT-02882	cysK,yhaM
MGYG-HGUT-02883	cysK
MGYG-HGUT-02884	cysK
MGYG-HGUT-02885	cysM,cysK,aspC,iscS
MGYG-HGUT-02886	cysK,aspC,mccB
MGYG-HGUT-02887	cysK,mgl
MGYG-HGUT-02888	cysK,mccB
MGYG-HGUT-02889	dcyD,cysM,malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-02890	malY,cysK
MGYG-HGUT-02891	cysK
MGYG-HGUT-02892	cysK,yhaM
MGYG-HGUT-02893	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-02894	cysK
MGYG-HGUT-02895	cysK
MGYG-HGUT-02896	yhaM
MGYG-HGUT-02897	cysK
MGYG-HGUT-02898	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-02899	cysK
MGYG-HGUT-02900	malY,cysK
MGYG-HGUT-02901	yhaM
MGYG-HGUT-02902	yhaM
MGYG-HGUT-02903	cysK
MGYG-HGUT-02904	dcyD,cysM,iscS,aspC,mccB,cysK,tnaA,metC,sseA
MGYG-HGUT-02905	malY,cysK
MGYG-HGUT-02906	malY
MGYG-HGUT-02907	malY,cysK,yhaM,mccB
MGYG-HGUT-02908	malY
MGYG-HGUT-02909	malY
MGYG-HGUT-02910	cysK
MGYG-HGUT-02911	cysK,yhaM
MGYG-HGUT-02912	cysK
MGYG-HGUT-02913	malY,cysK,mccB
MGYG-HGUT-02914	malY,cysK
MGYG-HGUT-02915	cysK,yhaM
MGYG-HGUT-02916	cysK,yhaM
MGYG-HGUT-02917	cysK,yhaM
MGYG-HGUT-02918	cysK,yhaM
MGYG-HGUT-02919	cysK,yhaM
MGYG-HGUT-02920	yhaM
MGYG-HGUT-02921	absent
MGYG-HGUT-02922	malY
MGYG-HGUT-02923	cysK,yhaM
MGYG-HGUT-02924	malY,cysK,yhaM
MGYG-HGUT-02925	absent
MGYG-HGUT-02926	malY,cysK,yhaM
MGYG-HGUT-02927	absent
MGYG-HGUT-02928	cysK,yhaM
MGYG-HGUT-02929	absent
MGYG-HGUT-02930	malY,cysK,yhaM
MGYG-HGUT-02931	absent
MGYG-HGUT-02932	cysK,yhaM
MGYG-HGUT-02933	malY,cysK,yhaM
MGYG-HGUT-02934	malY,cysK,mccB
MGYG-HGUT-02935	cysK,yhaM
MGYG-HGUT-02936	absent
MGYG-HGUT-02937	malY,cysK,mccB
MGYG-HGUT-02938	yhaM,malY,mccB,cysK,mccA
MGYG-HGUT-02939	malY,cysK,mccB
MGYG-HGUT-02940	malY,cysK
MGYG-HGUT-02941	cysK
MGYG-HGUT-02942	absent
MGYG-HGUT-02943	malY,cysK
MGYG-HGUT-02944	malY,cysK,yhaM
MGYG-HGUT-02945	malY,cysK,yhaM
MGYG-HGUT-02946	malY,yhaM
MGYG-HGUT-02947	cysK,yhaM
MGYG-HGUT-02948	cysK,yhaM
MGYG-HGUT-02949	malY,cysK,yhaM
MGYG-HGUT-02950	absent
MGYG-HGUT-02951	absent
MGYG-HGUT-02952	mccB
MGYG-HGUT-02953	malY,cysK,yhaM
MGYG-HGUT-02954	cysK,yhaM,mccB
MGYG-HGUT-02955	cysK
MGYG-HGUT-02956	absent
MGYG-HGUT-02957	malY,cysK,yhaM,mccB
MGYG-HGUT-02958	cysK,yhaM
MGYG-HGUT-02959	cysK,mgl,yhaM
MGYG-HGUT-02960	malY,cysK,yhaM
MGYG-HGUT-02961	cysK,yhaM
MGYG-HGUT-02962	cysK
MGYG-HGUT-02963	malY,cysK,yhaM,mccB
MGYG-HGUT-02964	malY,cysK,mgl,yhaM
MGYG-HGUT-02965	malY,cysK,yhaM
MGYG-HGUT-02966	cysK,yhaM
MGYG-HGUT-02967	malY,cysK,mccB
MGYG-HGUT-02968	cysK
MGYG-HGUT-02969	cysK
MGYG-HGUT-02970	cysK,yhaM
MGYG-HGUT-02971	cysK,yhaM
MGYG-HGUT-02972	cysK
MGYG-HGUT-02973	yhaM
MGYG-HGUT-02974	malY,cysK
MGYG-HGUT-02975	cysK
MGYG-HGUT-02976	absent
MGYG-HGUT-02977	cysK
MGYG-HGUT-02978	absent
MGYG-HGUT-02979	cysK,yhaM
MGYG-HGUT-02980	cysK
MGYG-HGUT-02981	cysK,yhaM
MGYG-HGUT-02982	malY,cysK
MGYG-HGUT-02983	malY
MGYG-HGUT-02984	cysK
MGYG-HGUT-02985	cysK,yhaM
MGYG-HGUT-02986	malY
MGYG-HGUT-02987	absent
MGYG-HGUT-02988	absent
MGYG-HGUT-02989	cysK
MGYG-HGUT-02990	absent
MGYG-HGUT-02991	cysK,yhaM
MGYG-HGUT-02992	malY,cysK,yhaM,mccB
MGYG-HGUT-02993	cysK,yhaM
MGYG-HGUT-02994	yhaO,cysK,mgl,yhaM
MGYG-HGUT-02995	malY,cysK,yhaM
MGYG-HGUT-02996	cysK
MGYG-HGUT-02997	malY,cysK,mccB
MGYG-HGUT-02998	malY
MGYG-HGUT-02999	absent
MGYG-HGUT-03000	absent
MGYG-HGUT-03001	cysK,yhaM
MGYG-HGUT-03002	malY,cysK
MGYG-HGUT-03003	malY,cysK
MGYG-HGUT-03004	cysK
MGYG-HGUT-03005	absent
MGYG-HGUT-03006	cysK,yhaM
MGYG-HGUT-03007	cysK,yhaM
MGYG-HGUT-03008	absent
MGYG-HGUT-03009	malY,yhaM,mccB
MGYG-HGUT-03010	cysK
MGYG-HGUT-03011	cysK
MGYG-HGUT-03012	malY,cysK,yhaM
MGYG-HGUT-03013	malY,cysK,yhaM,mccB
MGYG-HGUT-03014	cysK
MGYG-HGUT-03015	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-03016	malY,cysM,metC,aspC
MGYG-HGUT-03017	cysK,metC,aspC,iscS
MGYG-HGUT-03018	cysK
MGYG-HGUT-03019	absent
MGYG-HGUT-03020	absent
MGYG-HGUT-03021	metC
MGYG-HGUT-03022	yhaM,aspC,iscS,cysK,metC
MGYG-HGUT-03023	yhaM,cysK,metC,iscS
MGYG-HGUT-03024	cysK,yhaM
MGYG-HGUT-03025	yhaM
MGYG-HGUT-03026	absent
MGYG-HGUT-03027	cysK,yhaM
MGYG-HGUT-03028	yhaM
MGYG-HGUT-03029	yhaM
MGYG-HGUT-03030	cysK
MGYG-HGUT-03031	cysK
MGYG-HGUT-03032	cysK,yhaM
MGYG-HGUT-03033	yhaM
MGYG-HGUT-03034	cysK,yhaM
MGYG-HGUT-03035	malY,yhaM
MGYG-HGUT-03036	cysK,yhaM
MGYG-HGUT-03037	cysK,yhaM
MGYG-HGUT-03038	absent
MGYG-HGUT-03039	cysK,yhaM
MGYG-HGUT-03040	yhaM
MGYG-HGUT-03041	cysK,yhaM
MGYG-HGUT-03042	cysK,yhaM
MGYG-HGUT-03043	cysK,yhaM
MGYG-HGUT-03044	cysK,yhaM
MGYG-HGUT-03045	yhaM
MGYG-HGUT-03046	cysK,yhaM
MGYG-HGUT-03047	yhaM
MGYG-HGUT-03048	yhaM
MGYG-HGUT-03049	cysK
MGYG-HGUT-03050	cysK
MGYG-HGUT-03051	cysK,yhaM
MGYG-HGUT-03052	cysK,yhaM
MGYG-HGUT-03053	cysK,yhaM
MGYG-HGUT-03054	cysK
MGYG-HGUT-03055	cysK
MGYG-HGUT-03056	malY,yhaM
MGYG-HGUT-03057	yhaM
MGYG-HGUT-03058	absent
MGYG-HGUT-03059	cysK
MGYG-HGUT-03060	aspC,iscS,mccB,cysK,metC
MGYG-HGUT-03061	absent
MGYG-HGUT-03062	cysK,yhaM
MGYG-HGUT-03063	malY,yhaM
MGYG-HGUT-03064	malY,cysK,yhaM
MGYG-HGUT-03065	cysK,yhaM
MGYG-HGUT-03066	cysK,yhaM
MGYG-HGUT-03067	yhaM
MGYG-HGUT-03068	cysK
MGYG-HGUT-03069	malY
MGYG-HGUT-03070	malY,cysK
MGYG-HGUT-03071	malY,cysK,yhaM,mccB
MGYG-HGUT-03072	malY,cysK,mccA,mccB
MGYG-HGUT-03073	cysK,yhaM
MGYG-HGUT-03074	malY,cysK,yhaM
MGYG-HGUT-03075	cysK,yhaM
MGYG-HGUT-03076	absent
MGYG-HGUT-03077	absent
MGYG-HGUT-03078	cysK
MGYG-HGUT-03079	cysK,yhaM
MGYG-HGUT-03080	cysK
MGYG-HGUT-03081	cysK,yhaM
MGYG-HGUT-03082	yhaM
MGYG-HGUT-03083	cysK,yhaM
MGYG-HGUT-03084	cysK
MGYG-HGUT-03085	absent
MGYG-HGUT-03086	absent
MGYG-HGUT-03087	malY,yhaM
MGYG-HGUT-03088	malY,cysK,yhaM
MGYG-HGUT-03089	cysK
MGYG-HGUT-03090	absent
MGYG-HGUT-03091	malY,cysK,yhaM
MGYG-HGUT-03092	malY,cysK,yhaM
MGYG-HGUT-03093	cysK,yhaM
MGYG-HGUT-03094	malY,cysK,yhaM
MGYG-HGUT-03095	absent
MGYG-HGUT-03096	cysK
MGYG-HGUT-03097	malY,cysK,yhaM
MGYG-HGUT-03098	absent
MGYG-HGUT-03099	malY,yhaM
MGYG-HGUT-03100	malY,mgl
MGYG-HGUT-03101	absent
MGYG-HGUT-03102	malY
MGYG-HGUT-03103	yhaM
MGYG-HGUT-03104	cysK
MGYG-HGUT-03105	cysK,yhaM
MGYG-HGUT-03106	cysK
MGYG-HGUT-03107	cysK,yhaM
MGYG-HGUT-03108	absent
MGYG-HGUT-03109	cysK
MGYG-HGUT-03110	absent
MGYG-HGUT-03111	absent
MGYG-HGUT-03112	cysK
MGYG-HGUT-03113	cysK
MGYG-HGUT-03114	cysK,yhaM
MGYG-HGUT-03115	dcyD,cysM,malY,iscS,aspC,mccB,metC,sseA
MGYG-HGUT-03116	malY,cysK,mgl,yhaM
MGYG-HGUT-03117	cysK,yhaM
MGYG-HGUT-03118	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-03119	malY,cysK,mccB
MGYG-HGUT-03120	mccB
MGYG-HGUT-03121	malY,mccB
MGYG-HGUT-03122	cysK,yhaM
MGYG-HGUT-03123	dcyD,cysM,malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-03124	cysK
MGYG-HGUT-03125	cysK,mccB
MGYG-HGUT-03126	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-03127	dcyD,cysM,aspC,metC,sseA
MGYG-HGUT-03128	mccB
MGYG-HGUT-03129	cysK,yhaM
MGYG-HGUT-03130	cysK
MGYG-HGUT-03131	cysK,yhaM,mccB
MGYG-HGUT-03132	malY,yhaM
MGYG-HGUT-03133	malY,cysK,mccA,mccB
MGYG-HGUT-03134	malY,cysK
MGYG-HGUT-03135	cysK
MGYG-HGUT-03136	malY,cysK
MGYG-HGUT-03137	cysK,metC
MGYG-HGUT-03138	malY,cysK
MGYG-HGUT-03139	malY,cysK,mgl,yhaM
MGYG-HGUT-03140	absent
MGYG-HGUT-03141	malY,cysK,yhaM
MGYG-HGUT-03142	malY,cysK,mgl,yhaM
MGYG-HGUT-03143	malY,cysK,mgl,yhaM
MGYG-HGUT-03144	cysM,yhaM,malY,iscS,aspC,cysK,tnaA
MGYG-HGUT-03145	cysK
MGYG-HGUT-03146	malY,cysK
MGYG-HGUT-03147	malY,cysK
MGYG-HGUT-03148	cysK
MGYG-HGUT-03149	cysK
MGYG-HGUT-03150	malY,cysK,mgl,yhaM
MGYG-HGUT-03151	cysK,yhaM
MGYG-HGUT-03152	cysK,yhaM
MGYG-HGUT-03153	malY,cysK
MGYG-HGUT-03154	cysK
MGYG-HGUT-03155	cysK
MGYG-HGUT-03156	cysK
MGYG-HGUT-03157	cysK
MGYG-HGUT-03158	malY,yhaM
MGYG-HGUT-03159	cysK
MGYG-HGUT-03160	cysK
MGYG-HGUT-03161	cysK
MGYG-HGUT-03162	cysK
MGYG-HGUT-03163	malY,cysK,yhaM
MGYG-HGUT-03164	malY,yhaM
MGYG-HGUT-03165	malY,cysK
MGYG-HGUT-03166	cysK,yhaM
MGYG-HGUT-03167	cysK
MGYG-HGUT-03168	cysK,yhaM
MGYG-HGUT-03169	malY
MGYG-HGUT-03170	metC,aspC,iscS
MGYG-HGUT-03171	cysK
MGYG-HGUT-03172	malY
MGYG-HGUT-03173	cysK,yhaM
MGYG-HGUT-03174	cysK,yhaM
MGYG-HGUT-03175	cysK
MGYG-HGUT-03176	cysK
MGYG-HGUT-03177	malY,cysK
MGYG-HGUT-03178	cysK,metC,aspC,iscS
MGYG-HGUT-03179	cysK
MGYG-HGUT-03180	cysK
MGYG-HGUT-03181	cysK
MGYG-HGUT-03182	absent
MGYG-HGUT-03183	cysK,yhaM
MGYG-HGUT-03184	dcyD,cysM,malY,iscS,aspC,cysK,metC,sseA
MGYG-HGUT-03185	cysK
MGYG-HGUT-03186	cysK
MGYG-HGUT-03187	dcyD,cysM,yhaM,malY,iscS,aspC,cysK,tnaA,yhaO,metC,sseA
MGYG-HGUT-03188	malY,cysK,yhaM,mccB
MGYG-HGUT-03189	yhaM,aspC,iscS,mccB,cysK,metC
MGYG-HGUT-03190	malY,cysK,yhaM,mccB
MGYG-HGUT-03191	cysK,yhaM
MGYG-HGUT-03192	malY,cysK,mccB
MGYG-HGUT-03193	malY,yhaM
MGYG-HGUT-03194	malY
MGYG-HGUT-03195	cysK,yhaM
MGYG-HGUT-03196	cysK,mccB
MGYG-HGUT-03197	cysK,yhaM
MGYG-HGUT-03198	malY
MGYG-HGUT-03199	malY
MGYG-HGUT-03200	malY
MGYG-HGUT-03201	malY,cysK
MGYG-HGUT-03202	malY
MGYG-HGUT-03203	malY,yhaM
